DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Archaea_genome_counts
Methanomassiliicoccales_archaeon_UBA280_species_1915701	1
Methanomicrobiales_archaeon_UBA81_species_1915702	1
Candidatus_Methanogaster_sp._UBA203_species_1915703	1
Candidatus_Methanogasteraceae_archaeon_UBA261_species_1915704	1
Nitrosopumilales_archaeon_UBA218_species_1915705	1
Nitrosopumilales_archaeon_UBA219_species_1915706	1
Nitrosopumilales_archaeon_UBA459_species_1915707	1
Nitrososphaerales_archaeon_UBA213_species_1915708	1
Thermoplasmatales_archaeon_UBA262_species_1915709	1
Thermoplasmatales_archaeon_UBA263_species_1915710	1
Thermoplasmatales_archaeon_UBA266_species_1915711	1
Thermoplasmatales_archaeon_UBA268_species_1915712	1
Thermoplasmatales_archaeon_UBA521_species_1915730	1
Methanomassiliicoccaceae_archaeon_UBA317_species_1915639	1
Methanomassiliicoccaceae_archaeon_UBA319_species_1915640	1
Methanomassiliicoccaceae_archaeon_UBA328_species_1915641	1
Methanomassiliicoccaceae_archaeon_UBA329_species_1915642	1
Methanomassiliicoccaceae_archaeon_UBA333_species_1915643	1
Methanomassiliicoccaceae_archaeon_UBA343_species_1915644	1
archaeon_UBA168_species_1915609	1
Acidilobaceae_archaeon_UBA158_species_1915614	1
Acidilobaceae_archaeon_UBA162_species_1915615	1
Desulfurococcaceae_archaeon_UBA150_species_1915616	1
Desulfurococcaceae_archaeon_UBA285_species_1915617	1
Ferroplasmaceae_archaeon_UBA567_species_1915618	1
Methanobacteriaceae_archaeon_UBA117_species_1915619	1
Methanobacteriaceae_archaeon_UBA237_species_1915620	1
Methanomassiliicoccaceae_archaeon_UBA480_species_1915671	1
Methanobacteriaceae_archaeon_UBA349_species_1915622	1
Methanobacteriaceae_archaeon_UBA541_species_1915623	1
Methanobacteriaceae_archaeon_UBA587_species_1915624	1
Methanobacteriaceae_archaeon_UBA588_species_1915625	1
Methanocellaceae_archaeon_UBA148_species_1915626	1
Methanococcaceae_archaeon_UBA115_species_1915627	1
Methanocorpusculaceae_archaeon_UBA425_species_1915628	1
Methanosarcina_sp._UBA5_species_1915593	1
Methanosarcina_sp._UBA591_species_1915594	1
Methanosarcina_sp._UBA7_species_1915595	1
Nitrosopumilus_sp._UBA241_species_1915596	1
Nitrosopumilus_sp._UBA526_species_1915597	1
Nitrosopumilus_sp._UBA527_species_1915598	1
Nitrososphaera_sp._UBA210_species_1915599	1
Methanobacteriaceae_archaeon_UBA254_species_1915621	1
Methanomassiliicoccaceae_archaeon_UBA481_species_1915672	1
Methanomassiliicoccaceae_archaeon_UBA482_species_1915673	1
Methanomassiliicoccaceae_archaeon_UBA483_species_1915674	1
Methanomassiliicoccaceae_archaeon_UBA537_species_1915675	1
Methanomassiliicoccaceae_archaeon_UBA593_species_1915676	1
Methanomassiliicoccaceae_archaeon_UBA344_species_1915645	1
Methanomassiliicoccaceae_archaeon_UBA354_species_1915646	1
Methanomassiliicoccaceae_archaeon_UBA358_species_1915647	1
Methanomassiliicoccaceae_archaeon_UBA359_species_1915648	1
Methanomassiliicoccaceae_archaeon_UBA366_species_1915649	1
Methanomassiliicoccaceae_archaeon_UBA367_species_1915650	1
Methanomassiliicoccaceae_archaeon_UBA370_species_1915651	1
Methanomassiliicoccaceae_archaeon_UBA371_species_1915652	1
Methanomassiliicoccaceae_archaeon_UBA378_species_1915653	1
Methanomassiliicoccaceae_archaeon_UBA314_species_1915638	1
Methanomassiliicoccaceae_archaeon_UBA387_species_1915655	1
Methanomassiliicoccaceae_archaeon_UBA394_species_1915656	1
Methanomassiliicoccaceae_archaeon_UBA396_species_1915657	1
Methanomassiliicoccaceae_archaeon_UBA399_species_1915658	1
Methanomassiliicoccaceae_archaeon_UBA400_species_1915659	1
Methanomassiliicoccaceae_archaeon_UBA404_species_1915660	1
Methanocorpusculaceae_archaeon_UBA456_species_1915629	1
Methanomassiliicoccaceae_archaeon_UBA113_species_1915630	1
Methanomassiliicoccaceae_archaeon_UBA248_species_1915631	1
Methanomassiliicoccaceae_archaeon_UBA271_species_1915632	1
Methanomassiliicoccaceae_archaeon_UBA296_species_1915633	1
Methanomassiliicoccaceae_archaeon_UBA298_species_1915634	1
Methanomassiliicoccaceae_archaeon_UBA306_species_1915635	1
Methanomassiliicoccaceae_archaeon_UBA308_species_1915636	1
Methanomassiliicoccaceae_archaeon_UBA309_species_1915637	1
Methanomassiliicoccaceae_archaeon_UBA381_species_1915654	1
Euryarchaeota_archaeon_UBA171_species_1915817	1
Euryarchaeota_archaeon_UBA172_species_1915818	1
Euryarchaeota_archaeon_UBA173_species_1915819	1
Euryarchaeota_archaeon_UBA174_species_1915820	1
Euryarchaeota_archaeon_UBA175_species_1915821	1
Euryarchaeota_archaeon_UBA177_species_1915822	1
Euryarchaeota_archaeon_UBA178_species_1915823	1
Euryarchaeota_archaeon_UBA179_species_1915824	1
Euryarchaeota_archaeon_UBA18_species_1915825	1
Euryarchaeota_archaeon_UBA180_species_1915826	1
Euryarchaeota_archaeon_UBA181_species_1915827	1
Euryarchaeota_archaeon_UBA182_species_1915828	1
Euryarchaeota_archaeon_UBA122_species_1915797	1
Euryarchaeota_archaeon_UBA123_species_1915798	1
Thermoplasmatales_archaeon_UBA612_species_1915747	1
Euryarchaeota_archaeon_UBA125_species_1915800	1
Euryarchaeota_archaeon_UBA126_species_1915801	1
Euryarchaeota_archaeon_UBA127_species_1915802	1
Euryarchaeota_archaeon_UBA128_species_1915803	1
Euryarchaeota_archaeon_UBA129_species_1915804	1
Euryarchaeota_archaeon_UBA13_species_1915805	1
Euryarchaeota_archaeon_UBA130_species_1915806	1
Euryarchaeota_archaeon_UBA131_species_1915807	1
Euryarchaeota_archaeon_UBA132_species_1915808	1
Euryarchaeota_archaeon_UBA133_species_1915809	1
Euryarchaeota_archaeon_UBA134_species_1915810	1
Euryarchaeota_archaeon_UBA137_species_1915811	1
Euryarchaeota_archaeon_UBA14_species_1915812	1
Euryarchaeota_archaeon_UBA100_species_1915781	1
Euryarchaeota_archaeon_UBA124_species_1915799	1
Euryarchaeota_archaeon_UBA226_species_1915850	1
Euryarchaeota_archaeon_UBA227_species_1915851	1
Euryarchaeota_archaeon_UBA228_species_1915852	1
Euryarchaeota_archaeon_UBA229_species_1915853	1
Euryarchaeota_archaeon_UBA23_species_1915854	1
Euryarchaeota_archaeon_UBA242_species_1915855	1
Euryarchaeota_archaeon_UBA249_species_1915856	1
Euryarchaeota_archaeon_UBA25_species_1915857	1
Euryarchaeota_archaeon_UBA250_species_1915859	1
Euryarchaeota_archaeon_UBA251_species_1915860	1
Euryarchaeota_archaeon_UBA252_species_1915861	1
Euryarchaeota_archaeon_UBA19_species_1915829	1
Euryarchaeota_archaeon_UBA191_species_1915830	1
Euryarchaeota_archaeon_UBA192_species_1915831	1
Euryarchaeota_archaeon_UBA170_species_1915816	1
Euryarchaeota_archaeon_UBA194_species_1915833	1
Euryarchaeota_archaeon_UBA195_species_1915834	1
Euryarchaeota_archaeon_UBA196_species_1915835	1
Euryarchaeota_archaeon_UBA197_species_1915836	1
Euryarchaeota_archaeon_UBA199_species_1915837	1
Euryarchaeota_archaeon_UBA20_species_1915838	1
Euryarchaeota_archaeon_UBA200_species_1915839	1
Euryarchaeota_archaeon_UBA209_species_1915840	1
Euryarchaeota_archaeon_UBA21_species_1915841	1
Euryarchaeota_archaeon_UBA214_species_1915842	1
Euryarchaeota_archaeon_UBA215_species_1915843	1
Euryarchaeota_archaeon_UBA22_species_1915844	1
Euryarchaeota_archaeon_UBA15_species_1915813	1
Euryarchaeota_archaeon_UBA16_species_1915814	1
Euryarchaeota_archaeon_UBA17_species_1915815	1
Euryarchaeota_archaeon_UBA193_species_1915832	1
Thermoplasmatales_archaeon_UBA617_species_1915750	1
Thermoplasmata_archaeon_UBA184_species_1915751	1
Thermoplasmata_archaeon_UBA61_species_1915752	1
Thaumarchaeota_archaeon_UBA141_species_1915753	1
Thaumarchaeota_archaeon_UBA160_species_1915754	1
Thaumarchaeota_archaeon_UBA164_species_1915755	1
Thaumarchaeota_archaeon_UBA183_species_1915756	1
Thaumarchaeota_archaeon_UBA201_species_1915757	1
Thaumarchaeota_archaeon_UBA223_species_1915758	1
Thaumarchaeota_archaeon_UBA539_species_1915759	1
Thaumarchaeota_archaeon_UBA57_species_1915760	1
Euryarchaeota_archaeon_UBA186_species_1915761	1
Euryarchaeota_archaeon_UBA198_species_1915762	1
Euryarchaeota_archaeon_UBA202_species_1915763	1
Euryarchaeota_archaeon_UBA101_species_1915782	1
Thermoplasmatales_archaeon_UBA565_species_1915733	1
Thermoplasmatales_archaeon_UBA566_species_1915734	1
Thermoplasmatales_archaeon_UBA568_species_1915735	1
Thermoplasmatales_archaeon_UBA570_species_1915736	1
Thermoplasmatales_archaeon_UBA571_species_1915737	1
Thermoplasmatales_archaeon_UBA572_species_1915738	1
Thermoplasmatales_archaeon_UBA574_species_1915739	1
Thermoplasmatales_archaeon_UBA576_species_1915740	1
Thermoplasmatales_archaeon_UBA577_species_1915741	1
Thermoplasmatales_archaeon_UBA578_species_1915742	1
Thermoplasmatales_archaeon_UBA579_species_1915743	1
Thermoplasmatales_archaeon_UBA580_species_1915744	1
Thermoplasmatales_archaeon_UBA582_species_1915745	1
Thermoplasmatales_archaeon_UBA611_species_1915746	1
Euryarchaeota_archaeon_UBA211_species_1915764	1
Euryarchaeota_archaeon_UBA103_species_1915783	1
Euryarchaeota_archaeon_UBA104_species_1915784	1
Euryarchaeota_archaeon_UBA105_species_1915785	1
Euryarchaeota_archaeon_UBA106_species_1915786	1
Euryarchaeota_archaeon_UBA107_species_1915787	1
Euryarchaeota_archaeon_UBA108_species_1915788	1
Euryarchaeota_archaeon_UBA109_species_1915789	1
Euryarchaeota_archaeon_UBA11_species_1915790	1
Euryarchaeota_archaeon_UBA110_species_1915791	1
Euryarchaeota_archaeon_UBA111_species_1915792	1
Euryarchaeota_archaeon_UBA112_species_1915793	1
Euryarchaeota_archaeon_UBA12_species_1915794	1
Euryarchaeota_archaeon_UBA120_species_1915795	1
Euryarchaeota_archaeon_UBA121_species_1915796	1
Thermoplasmatales_archaeon_UBA616_species_1915749	1
Euryarchaeota_archaeon_UBA287_species_1915766	1
Euryarchaeota_archaeon_UBA33_species_1915767	1
Euryarchaeota_archaeon_UBA346_species_1915768	1
Euryarchaeota_archaeon_UBA102_species_1915769	1
Euryarchaeota_archaeon_UBA136_species_1915770	1
Euryarchaeota_archaeon_UBA138_species_1915771	1
Euryarchaeota_archaeon_UBA139_species_1915772	1
Euryarchaeota_archaeon_UBA169_species_1915773	1
Euryarchaeota_archaeon_UBA440_species_1915774	1
Euryarchaeota_archaeon_UBA488_species_1915775	1
Euryarchaeota_archaeon_UBA491_species_1915776	1
Euryarchaeota_archaeon_UBA585_species_1915777	1
Euryarchaeota_archaeon_UBA65_species_1915778	1
Euryarchaeota_archaeon_UBA67_species_1915779	1
Euryarchaeota_archaeon_UBA10_species_1915780	1
Euryarchaeota_archaeon_UBA24_species_1915765	1
Halobacteriales_archaeon_SW_7_65_23_species_1919203	1
Halobacteriales_archaeon_SW_7_68_16_species_1919204	1
Halobacteriales_archaeon_SW_7_71_33_species_1919205	1
Halobacteriales_archaeon_SW_8_65_20_species_1919206	1
Halobacteriales_archaeon_SW_8_66_22_species_1919207	1
Halobacteriales_archaeon_SW_8_68_21_species_1919208	1
Halobacteriales_archaeon_QS_4_69_34_species_1919177	1
Halobacteriales_archaeon_QS_4_70_19_species_1919178	1
Halobacteriales_archaeon_QS_5_68_33_species_1919179	1
Halobacteriales_archaeon_QS_5_70_15_species_1919180	1
Halobacteriales_archaeon_QS_5_70_17_species_1919181	1
Halobacteriales_archaeon_QS_6_64_34_species_1919182	1
Halobacteriales_archaeon_QS_6_71_20_species_1919183	1
Halobacteriales_archaeon_QS_7_68_65_species_1919184	1
Halobacteriales_archaeon_QS_8_65_32_species_1919186	1
Halobacteriales_archaeon_QS_8_69_26_species_1919187	1
Halobacteriales_archaeon_QS_8_69_73_species_1919188	1
Halobacteriales_archaeon_QS_9_67_15_species_1919189	1
Halobacteriales_archaeon_QS_9_67_17_species_1919190	1
Halobacteriales_archaeon_QS_9_68_17_species_1919191	1
Halobacteriales_archaeon_QS_9_68_42_species_1919192	1
Halobacteriales_archaeon_QH_7_69_31_species_1919161	1
Halobacteriales_archaeon_QH_8_64_26_species_1919162	1
Halobacteriales_archaeon_QH_8_67_27_species_1919163	1
Halobacteriales_archaeon_QH_8_67_36_species_1919164	1
Halobacteriales_archaeon_QH_8_68_33_species_1919165	1
Halobacteriales_archaeon_QH_9_66_26_species_1919166	1
Halobacteriales_archaeon_QS_1_67_19_species_1919167	1
Halobacteriales_archaeon_QS_7_69_60_species_1919185	1
Halobacteriales_archaeon_SW_9_67_24_species_1919209	1
Halobacteriales_archaeon_SW_9_67_25_species_1919210	1
Nanohaloarchaea_archaeon_QH_8_44_6_species_1919218	1
Nanohaloarchaea_archaeon_SW_10_44_10_species_1919219	1
Nanohaloarchaea_archaeon_SW_4_43_9_species_1919220	1
Nanohaloarchaea_archaeon_SW_7_43_1_species_1919221	1
Nanohaloarchaea_archaeon_SW_7_46_7_species_1919222	1
Halobacteriales_archaeon_SW_6_65_46_species_1919202	1
Thermoplasmatales_archaeon_SW_10_69_26_species_1919232	1
Halobacteriales_archaeon_QS_9_70_65_species_1919193	1
Halobacteriales_archaeon_SW_10_66_29_species_1919194	1
Halobacteriales_archaeon_SW_10_68_16_species_1919195	1
Halobacteriales_archaeon_SW_12_67_38_species_1919196	1
Halobacteriales_archaeon_SW_12_69_24_species_1919197	1
Halobacteriales_archaeon_SW_12_71_31_species_1919198	1
Halobacteriales_archaeon_SW_5_68_122_species_1919199	1
Halobacteriales_archaeon_SW_5_70_135_species_1919200	1
Halobacteriales_archaeon_SW_6_65_15_species_1919201	1
Methanosaeta_sp._NSM2_species_1917473	1
Methanosaeta_sp._ASO1_species_1917474	1
Methanosaeta_sp._ASP1-1_species_1917475	1
Methanosaeta_sp._ASP1-2_species_1917476	1
Methanosaeta_sp._ASM2_species_1917477	1
Halobacteriales_archaeon_QS_1_68_17_species_1919168	1
archaeon_UBA431_species_1917428	1
archaeon_UBA583_species_1917429	1
archaeon_UBA140_species_1917430	1
archaeon_UBA490_species_1917431	1
archaeon_UBA543_species_1917432	1
archaeon_UBA460_species_1917434	1
Methanosaeta_sp._NSP1_species_1917472	1
Methanococcoides_sp._EBM-47_species_1918501	1
Halobacteriales_archaeon_QS_1_68_20_species_1919169	1
Halobacteriales_archaeon_QS_1_68_44_species_1919170	1
Halobacteriales_archaeon_QS_1_69_70_species_1919171	1
Halobacteriales_archaeon_QS_3_64_16_species_1919172	1
Halobacteriales_archaeon_QS_4_62_28_species_1919173	1
Halobacteriales_archaeon_QS_4_66_20_species_1919174	1
Halobacteriales_archaeon_QS_4_69_225_species_1919175	1
Halobacteriales_archaeon_QS_4_69_31_species_1919176	1
Halobacteriales_archaeon_QH_1_68_42_species_1919146	1
Halobacteriales_archaeon_QH_10_65_19_species_1919147	1
Halobacteriales_archaeon_QH_10_67_13_species_1919148	1
Halobacteriales_archaeon_QH_10_67_22_species_1919149	1
Halobacteriales_archaeon_QH_10_70_21_species_1919150	1
Halobacteriales_archaeon_QH_2_66_30_species_1919152	1
Halobacteriales_archaeon_QH_3_68_24_species_1919153	1
Halobacteriales_archaeon_QH_6_64_20_species_1919154	1
Halobacteriales_archaeon_QH_6_66_25_species_1919155	1
Halobacteriales_archaeon_QH_6_68_27_species_1919156	1
Halobacteriales_archaeon_QH_7_65_31_species_1919157	1
Halobacteriales_archaeon_QH_7_66_36_species_1919158	1
Halobacteriales_archaeon_QH_7_66_37_species_1919159	1
Halobacteriales_archaeon_QH_7_68_42_species_1919160	1
Halobacteriales_archaeon_QH_2_65_14_species_1919151	1
Caldivirga_maquilingensis_species_76887	1
Methanoculleus_sp._EBM-46_species_1918499	1
Thermoplasmata_archaeon_M8B2D_species_1933278	1
Thermoplasmata_archaeon_M9B1D_species_1933279	1
Thermoplasmata_archaeon_M9B2D_species_1933280	1
Thermoplasmata_archaeon_M11B2D_species_1933281	1
Candidatus_Altiarchaeales_archaeon_A3_species_1933927	1
archaeon_D22_species_1932700	1
Aeropyrum_globular_virus_1_species_1932713	1
Halorientalis_sp._IM1011_species_1932360	1
Haloarcula_taiwanensis_species_1932004	1
Methanomicrobia_archaeon_JdFR-19_species_1935140	1
Methanopyri_archaeon_JdFR-15_species_1935141	1
Candidatus_Bathyarchaeota_archaeon_JdFR-01_species_1935111	1
Candidatus_Bathyarchaeota_archaeon_JdFR-04_species_1935112	1
Candidatus_Bathyarchaeota_archaeon_JdFR-05_species_1935113	1
Candidatus_Bathyarchaeota_archaeon_JdFR-06_species_1935114	1
Candidatus_Bathyarchaeota_archaeon_JdFR-07_species_1935115	1
Candidatus_Bathyarchaeota_archaeon_JdFR-08_species_1935116	1
Candidatus_Scotarchaeum_otlingeri_species_1935120	1
Candidatus_Geothermarchaeum_rappei_species_1935121	1
Methanothermococcus_sp._JdFR-03_species_1935054	1
Candidatus_Bathyarchaeota_archaeon_JdFR-09_species_1935117	1
Candidatus_Pyrohabitans_jungbluthii_species_1935127	1
Candidatus_Pyrohabitans_sp._JdFR-17_species_1935128	1
Candidatus_Hydrothermarchaeum_profundi_species_1935129	1
Crenarchaeota_archaeon_JdFR-12_species_1935132	1
Archaeoglobus_sp._JdFR-35_species_1934992	1
Archaeoglobus_sp._JdFR-36_species_1934993	1
Archaeoglobus_sp._JdFR-37_species_1934994	1
Archaeoglobus_sp._JdFR-38_species_1934995	1
Archaeoglobus_sp._JdFR-39_species_1934996	1
Archaeoglobus_sp._JdFR-40_species_1934997	1
Archaeoglobus_sp._JdFR-41_species_1934998	1
Methanocaldococcus_vulcanius_species_73913	1
Archaeoglobus_sp._JdFR-22_species_1934979	1
Archaeoglobus_sp._JdFR-23_species_1934980	1
Archaeoglobus_sp._JdFR-24_species_1934981	1
Archaeoglobus_sp._JdFR-25_species_1934982	1
Thermococcus_sp._JdFR-02_species_1935003	1
Archaeoglobus_sp._JdFR-34_species_1934991	1
Archaeoglobi_archaeon_JdFR-42_species_1935016	1
Aciduliprofundum_sp._JdFR-44_species_1935017	1
Aciduliprofundum_sp._JdFR-45_species_1935018	1
Archaeoglobus_sp._JdFR-26_species_1934983	1
Archaeoglobus_sp._JdFR-27_species_1934984	1
Archaeoglobus_sp._JdFR-28_species_1934985	1
Archaeoglobus_sp._JdFR-29_species_1934986	1
Archaeoglobus_sp._JdFR-30_species_1934987	1
Archaeoglobus_sp._JdFR-31_species_1934988	1
Archaeoglobus_sp._JdFR-32_species_1934989	1
Archaeoglobus_sp._JdFR-33_species_1934990	1
Methanonatronarchaeum_thermophilum_species_1927129	1
Thaumarchaeota_archaeon_BIN5_species_1927150	1
Methanocorpusculaceae_archaeon_Phil4_species_1930022	1
Methanosphaera_sp._SHI613_species_1945631	1
Methanosphaera_sp._SHI1033_species_1945632	1
Methanosphaera_sp._DEW79_species_1945576	1
Methanosphaera_sp._rholeuAM270_species_1945577	1
Methanosphaera_sp._rholeuAM130_species_1945578	1
Methanosphaera_sp._rholeuAM74_species_1945579	1
Methanosphaera_sp._rholeuAM6_species_1945580	1
Thermoplasmatales_archaeon_JdFR-43_species_1935152	1
Thermococcus_siculi_species_72803	1
Methanopyrus_sp._KOL6_species_1937004	1
Methanopyrus_sp._SNP6_species_1937005	1
Methanoculleus_palmolei_species_72612	1
Candidatus_Nanoclepta_minutus_species_1940235	1
Thermococcus_camini_species_2016373	1
Natrialba_asiatica_species_64602	1
Thermococcus_henrietii_species_2016361	1
Methanothermobacter_sp._EMTCatA1_species_2017966	1
Candidatus_Altarchaeum_sp._CG_4_10_14_0_8_um_filter_32_851_species_2014238	1
Candidatus_Altarchaeum_sp._CG_4_8_14_3_um_filter_33_2054_species_2014239	1
Candidatus_Altarchaeum_sp._CG_4_9_14_0_8_um_filter_32_206_species_2014240	1
Candidatus_Altarchaeum_sp._CG03_land_8_20_14_0_80_32_618_species_2014241	1
Methanobacteriales_archaeon_HGW-Methanobacteriales-1_species_2013815	1
Methanobacteriales_archaeon_HGW-Methanobacteriales-2_species_2013816	1
Methanomicrobiales_archaeon_HGW-Methanomicrobiales-1_species_2013817	1
Methanomicrobiales_archaeon_HGW-Methanomicrobiales-2_species_2013818	1
Candidatus_Altarchaeum_sp._CG12_big_fil_rev_8_21_14_0_65_33_22_species_2014242	1
Methanomicrobiales_archaeon_HGW-Methanomicrobiales-4_species_2013820	1
Methanomicrobiales_archaeon_HGW-Methanomicrobiales-5_species_2013821	1
Methanomicrobiales_archaeon_HGW-Methanomicrobiales-6_species_2013822	1
Candidatus_Methanoperedenaceae_archaeon_HGW-Methanoperedenaceae-1_species_2013824	1
Methanomicrobiales_archaeon_HGW-Methanomicrobiales-3_species_2013819	1
Thermoplasmata_archaeon_HGW-Thermoplasmata-1_species_2013852	1
Thermoplasmata_archaeon_HGW-Thermoplasmata-2_species_2013853	1
Halococcus_saccharolyticus_species_62319	1
Methanobacterium_sp._BRmetb2_species_2025350	1
Methanobacterium_sp._BAmetb5_species_2025351	1
Halorubrum_vacuolatum_species_63740	1
Halarchaeum_sp._species_2022601	1
Nitrosopumilales_archaeon_CG11_big_fil_rev_8_21_14_0_20_33_24_species_2022692	1
Nitrosopumilales_archaeon_CG15_BIG_FIL_POST_REV_8_21_14_020_33_23_species_2022693	1
Nitrosopumilales_archaeon_CG15_BIG_FIL_POST_REV_8_21_14_020_37_12_species_2022694	1
Nitrosopumilales_archaeon_CG_4_10_14_0_8_um_filter_34_8_species_2022695	1
Nitrosopumilales_archaeon_CG_4_9_14_0_2_um_filter_34_16_species_2022696	1
Nitrosopumilales_archaeon_CG_4_9_14_0_8_um_filter_34_10_species_2022697	1
Acidilobus_sp._SCGC_AC-742_E15_species_1987488	1
Sulfolobus_sp._SCGC_AB-777_G05_species_1987490	1
Sulfolobus_sp._SCGC_AB-777_G06_species_1987491	1
Sulfolobus_sp._SCGC_AB-777_L09_species_1987492	1
Vulcanisaeta_sp._SCGC_AB-777_J10_species_1987493	1
Acidilobus_sp._SCGC_AC-742_M05_species_1987489	1
Sulfolobales_archaeon_SCGC_AB-777_J03_species_2005259	1
Sulfolobales_archaeon_SCGC_AB-777_K09_species_2005260	1
Sulfolobales_archaeon_SCGC_AB-777_K20_species_2005261	1
Methanosalsum_sp._species_2004548	1
Halorubrum_trueperi_species_2004704	1
Euryarchaeota_archaeon_TMED103_species_1986682	1
Euryarchaeota_archaeon_TMED117_species_1986683	1
Euryarchaeota_archaeon_TMED129_species_1986684	1
Euryarchaeota_archaeon_TMED132_species_1986685	1
Euryarchaeota_archaeon_TMED141_species_1986686	1
Euryarchaeota_archaeon_TMED164_species_1986687	1
Euryarchaeota_archaeon_TMED173_species_1986688	1
Euryarchaeota_archaeon_TMED192_species_1986689	1
Euryarchaeota_archaeon_TMED215_species_1986690	1
Euryarchaeota_archaeon_TMED248_species_1986691	1
Euryarchaeota_archaeon_TMED252_species_1986692	1
Euryarchaeota_archaeon_TMED255_species_1986693	1
Euryarchaeota_archaeon_TMED280_species_1986695	1
Euryarchaeota_archaeon_TMED85_species_1986696	1
Euryarchaeota_archaeon_TMED97_species_1986697	1
Euryarchaeota_archaeon_TMED279_species_1986694	1
Euryarchaeota_archaeon_TMED99_species_1986698	1
Candidatus_Altiarchaeales_archaeon_HGW-Altiarchaeales-1_species_2013673	1
Candidatus_Altiarchaeales_archaeon_HGW-Altiarchaeales-2_species_2013674	1
Candidatus_Altiarchaeales_archaeon_HGW-Altiarchaeales-3_species_2013675	1
Desulfurococcales_archaeon_ex4484_217_1_species_2012518	1
Desulfurococcales_archaeon_ex4484_217_2_species_2012519	1
Desulfurococcales_archaeon_ex4484_42_species_2012520	1
Desulfurococcales_archaeon_ex4484_58_species_2012521	1
Thermoplasmatales_archaeon_ex4484_30_species_2012522	1
Thermoplasmatales_archaeon_ex4484_36_species_2012523	1
Thermoplasmatales_archaeon_ex4484_6_species_2012524	1
Thermoplasmatales_archaeon_ex4572_165_species_2012525	1
Thermofilum_sp._ex4484_15_species_2012526	1
Thermofilum_sp._ex4484_79_species_2012527	1
Thermofilum_sp._ex4484_82_species_2012528	1
Archaeoglobales_archaeon_ex4484_92_species_2012529	1
Candidatus_Geothermarchaeota_archaeon_ex4572_27_species_2012530	1
Candidatus_Wolframiiraptor_sp._EX4484-121_species_2012532	1
Thermoprotei_archaeon_ex4572_64_species_2012533	1
Candidatus_Aenigmarchaeota_archaeon_ex4484_14_species_2012502	1
Candidatus_Aenigmarchaeota_archaeon_ex4484_224_species_2012503	1
Candidatus_Aenigmarchaeota_archaeon_ex4484_52_species_2012504	1
Candidatus_Aenigmarchaeota_archaeon_ex4484_56_species_2012505	1
Candidatus_Altiarchaeales_archaeon_ex4484_2_species_2012506	1
Candidatus_Altiarchaeales_archaeon_ex4484_43_species_2012507	1
Candidatus_Altiarchaeales_archaeon_ex4484_96_species_2012508	1
Candidatus_Bathyarchaeota_archaeon_ex4484_135_species_2012509	1
Candidatus_Bathyarchaeota_archaeon_ex4484_205_species_2012510	1
Candidatus_Hecatellales_archaeon_ex4484_218_species_2012511	1
Candidatus_Bathyarchaeota_archaeon_ex4484_231_species_2012512	1
Candidatus_Bathyarchaeota_archaeon_ex4484_40_species_2012513	1
Candidatus_Woesearchaeota_archaeon_ex4484_78_species_2012531	1
Euryarchaeota_archaeon_HGW-Euryarchaeota-1_species_2013767	1
Marine_Group_II_euryarchaeote_MED-G38_species_2007299	1
Methanocorpusculum_sp._MCE_species_2006183	1
Candidatus_Pacearchaeota_archaeon_ex4484_26_species_2012514	1
Thermococcus_sp._5-4_species_2008440	1
Marine_Group_II_euryarchaeote_MED-G37_species_2007298	1
Marine_Group_II_euryarchaeote_MED-G34_species_2007295	1
Marine_Group_II_euryarchaeote_MED-G35_species_2007296	1
Marine_Group_II_euryarchaeote_MED-G36_species_2007297	1
Candidatus_Methanobinarius_endosymbioticus_species_2006182	1
archaeon_BMS3Bbin15_species_2005738	1
archaeon_BMS3Bbin16_species_2005739	1
archaeon_BMS3Abin16_species_2005740	1
archaeon_BMS3Abin17_species_2005741	1
Candidatus_Methanophagaceae_archaeon_ex4572_4_species_2011131	1
Candidatus_Pacearchaeota_archaeon_ex4484_31_species_2012515	1
Candidatus_Pacearchaeota_archaeon_ex4484_71_species_2012516	1
Desulfurococcales_archaeon_ex4484_204_species_2012517	1
Hadesarchaea_archaeon_B3_Hades_species_2012484	1
Promethearchaeota_archaeon_Loki_b32_species_2012491	1
Candidatus_Woesearchaeota_archaeon_B3_Woes_species_2012492	1
Candidatus_Heimdallarchaeota_archaeon_B3_Heim_species_2012493	1
Promethearchaeota_archaeon_Loki_b31_species_2012490	1
Halorubrum_coriense_species_64713	1
Natronococcus_pandeyae_species_2055836	1
Halalkaliarchaeum_desulfuricum_species_2055893	1
Candidatus_Nitrosocaldus_cavascurensis_species_2058097	1
Methanooceanicella_nereidis_species_2052831	1
Methanofollis_fontis_species_2052832	1
Sulfurisphaera_javensis_species_2049879	1
Methanobrevibacter_filiformis_species_55758	1
Methanocellaceae_archaeon_species_2052903	1
Methanolobus_halotolerans_species_2052935	1
Nanoarchaeum_sp._species_2067986	1
Halegenticoccus_tardaugens_species_2071624	1
Hyperthermus_butylicus_species_54248	1
Pyrolobus_fumarii_species_54252	1
Thermosphaera_aggregans_species_54254	1
Pyrodictium_abyssi_species_54256	1
Ignicoccus_islandicus_species_54259	1
Ferroglobus_placidus_species_54261	1
Thermococcus_zilligii_species_54076	1
Fervidicoccus_sp._species_2060324	1
Thermococcus_barossii_species_54077	1
