DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Eukaryota_genome_counts
Fustiaria_rubescens_species_203155	1
Nephroma_helveticum_species_203384	1
Myrmecina_graminicola_species_357228	1
Halocafeteria_seosinensis_species_357350	1
[Candida]_tibetensis_species_356546	1
Chloroceryle_inda_species_342360	1
Strombidium_stylifer_species_356896	1
Montifringilla_nivalis_species_356903	1
Montifringilla_adamsi_species_356906	1
Onychostruthus_taczanowskii_species_356909	1
Pteruthius_melanotis_species_357074	1
Yanguna_cosyra_species_355232	1
Ridens_mephitis_species_355280	1
Trachylepis_striata_species_355654	1
Coccyzus_lansbergi_species_357741	1
Cercospora_berteroae_species_357750	1
Apogon_imberbis_species_357811	1
Ostracodinium_dentatum_species_358017	1
Philotrypesis_tridentata_species_358065	1
Taphrina_confusa_species_203082	1
Papaver_armeniacum_species_357465	1
Papaver_atlanticum_species_357466	1
Adelges_tsugae_species_357502	1
Hypsibarbus_vernayi_species_357531	1
Graphium_androcles_species_202798	1
Acanthamoeba_divionensis_species_202919	1
Rhodiola_chrysanthemifolia_species_202998	1
Poropuntius_huangchuchieni_species_357532	1
Turdus_torquatus_species_357595	1
Linurgus_olivaceus_species_357701	1
Taphrina_betulina_species_203079	1
Narcosius_parisi_species_355001	1
Pseudonascus_paulliniae_species_355007	1
Noctuana_lactifera_species_355021	1
Ouleus_salvina_species_355032	1
Oxynetra_hopfferi_species_355034	1
Parelbella_macleannani_species_355046	1
Passova_gellias_species_355051	1
Phocides_pigmalion_species_355077	1
Polyctor_polyctor_species_355081	1
Polygonus_leo_species_355083	1
Polygonus_savigny_species_355084	1
Potamanaxas_unifasciata_species_355096	1
Proteides_mercurius_species_355098	1
Creonpyge_creon_species_354879	1
Hydrophis_elegans_species_355681	1
Dardarina_dardaris_species_354901	1
Doberes_anticus_species_354903	1
Drephalys_kidonoi_species_354907	1
Dyscophellus_porcius_species_354915	1
Ebrietas_anacreon_species_354918	1
Gesta_gesta_species_354944	1
Gindanes_brontinus_species_354946	1
Gorgythion_begga_species_354948	1
Grais_stigmaticus_species_354951	1
Helias_cama_species_354953	1
Hyalothyrus_neleus_species_354955	1
Jemadia_pseudognetus_species_354958	1
Milanion_marciana_species_354973	1
Morvina_fissimacula_species_354984	1
Cycloglypha_thrasibulus_species_354881	1
Hydrophis_major_species_355693	1
Gastrophryne_elegans_species_356208	1
Leptopelis_bocagii_species_356218	1
Phengaris_alcon_species_203773	1
Bombus_fervidus_species_203811	1
Notoryctes_caurinus_species_203824	1
Tethysbaena_scabra_species_203899	1
Udranomia_orcinus_species_355197	1
Urbanus_esmeraldus_species_355203	1
Urbanus_evona_species_355205	1
Urbanus_proteus_species_355207	1
Venada_nevada_species_355219	1
Myscelus_amystis_species_354992	1
Pyrrhopyge_zenodorus_species_355101	1
Pythonides_amaryllis_species_355103	1
Quadrus_cerialis_species_355106	1
Salatis_canalis_species_355132	1
Sostrata_bifasciata_species_355144	1
Spathilepia_clonius_species_355148	1
Telemiades_fides_species_355167	1
Typhedanus_ampyx_species_355192	1
Udranomia_eurus_species_355195	1
Udranomia_kikkawai_species_355196	1
Pseudozyma_thailandica_species_203535	1
Moesziomyces_parantarcticus_species_203536	1
Myotis_pilosus_species_203696	1
Mylon_lassia_species_354987	1
Pyrrhopyge_crida_species_355100	1
Quambalaria_eucalypti_species_363177	1
Coilia_grayii_species_363190	1
Pseudelaphe_flavirufa_species_201446	1
Schizopygopsis_malacanthus_species_361645	1
Ustilago_lituana_species_361812	1
Colletotrichum_agaves_species_359148	1
Diprion_similis_species_362088	1
Abia_candens_species_362089	1
uncultured_Saccharomycetales_species_362224	1
uncultured_Microbotryomycetes_species_362226	1
Dolloidraco_longedorsalis_species_202058	1
Leptestheria_dahalacensis_species_202083	1
Galemys_pyrenaicus_species_202257	1
Oxygymnocypris_stewartii_species_361644	1
Algansea_lacustris_species_364078	1
Smithornis_capensis_species_363769	1
Sebastes_hubbsi_species_201703	1
Sebastes_matsubarae_species_201704	1
Sebastes_oblongus_species_201705	1
Sebastes_pachycephalus_species_201706	1
Sebastes_serriceps_species_201707	1
Sebastes_taczanowskii_species_201709	1
Sebastes_vulpes_species_201710	1
Hozukius_emblemarius_species_201712	1
Termitomyces_titanicus_species_201775	1
Usnea_hakonensis_species_362614	1
Senna_tora_species_362788	1
Sebastes_glaucus_species_201702	1
Ceratocystiopsis_minuta_species_360147	1
Grosmannia_serpens_species_360152	1
Colletotrichum_phormii_species_359342	1
Stegodyphus_tentoriicola_species_202532	1
Symphodus_tinca_species_202600	1
Jaapia_argillacea_species_202697	1
Dictyostelium_brefeldianum_species_361069	1
Amylocystis_lapponica_species_202700	1
Margaritispora_aquatica_species_359797	1
Siniperca_undulata_species_358388	1
Siniperca_obscura_species_358390	1
Siniperca_roulei_species_358392	1
Oenanthe_hispanica_species_358820	1
Punctularia_strigosozonata_species_202698	1
Dictyostelium_capitatum_species_361071	1
Dictyostelium_citrinum_species_361072	1
Dictyostelium_intermedium_species_361076	1
Tieghemostelium_lacteum_species_361077	1
Synstelium_polycarpum_species_361085	1
Speleostelium_caveatum_species_361096	1
Cavenderia_deminutiva_species_361123	1
Acytostelium_subglobosum_species_361139	1
Rostrostelium_ellipticum_species_361140	1
Halocynthia_papillosa_species_201963	1
Lophotriccus_pileatus_species_360214	1
Drosophila_pectinifera_species_359927	1
Onychorhynchus_coronatus_species_360224	1
Phascolosoma_agassizii_species_360543	1
Heracleum_sosnowskyi_species_360622	1
Proales_similis_species_360698	1
Ia_io_species_360967	1
Lepetodrilus_gordensis_species_359805	1
Lepetodrilus_tevnianus_species_359806	1
Camelina_laxa_species_359823	1
Myiotriccus_ornatus_species_360220	1
Dentipellis_fragilis_species_205917	1
Pieris_macdunnoughi_species_345717	1
Sasia_africana_species_345734	1
Campethera_caroli_species_345736	1
Arteurotia_tractipennis_species_354781	1
Morphnarchus_princeps_species_345746	1
Leucopternis_lacernulatus_species_345747	1
Pseudastur_occidentalis_species_345749	1
Enicognathus_leptorhynchus_species_345190	1
Brotogeris_chiriri_species_345193	1
Eudyptes_robustus_species_345251	1
Eudyptula_albosignata_species_345258	1
Cryptoleucopteryx_plumbea_species_345744	1
Teunomyces_tritomae_species_348312	1
Teunomyces_pallodes_species_348313	1
Teunomyces_atbi_species_348314	1
Ciliata_mustela_species_348443	1
Molva_macrophthalma_species_348445	1
Centaurea_solstitialis_species_347529	1
Rhaebo_guttatus_species_346448	1
Eutrema_heterophyllum_species_347889	1
Eutrema_yunnanense_species_347893	1
Senna_siamea_species_346999	1
Cypha_longicornis_species_347321	1
Deinopsis_erosa_species_347323	1
Linum_bienne_species_347648	1
Flaveria_sonorensis_species_343904	1
Falco_subbuteo_species_344233	1
Fabrea_salina_species_342563	1
Calotriton_arnoldi_species_342570	1
Pseudogymnoascus_verrucosus_species_342668	1
Paratrimastix_pyriformis_species_342808	1
Chenopodium_berlandieri_species_345311	1
Daboia_siamensis_species_343250	1
Ascodesmis_nigricans_species_341454	1
uncultured_Saccharomyces_species_341458	1
Ispidina_lecontei_species_342359	1
Euclidium_syriacum_species_345537	1
Podiceps_cristatus_species_345573	1
Tetrastigma_voinierianum_species_345143	1
Falco_jugger_species_345163	1
Schizothorax_lantsangensis_species_343527	1
Pionites_leucogaster_species_345186	1
Forpus_xanthopterygius_species_345187	1
Forpus_crassirostris_species_345188	1
Macroramphosus_scolopax_species_206124	1
Rhodocollybia_butyracea_species_206335	1
Nannopetersius_ansorgii_species_206426	1
Brycinus_macrolepidotus_species_206456	1
Mesodorylaimus_bastiani_species_344383	1
Rotylenchus_robustus_species_344394	1
Methona_confusa_species_344652	1
Hemidactylus_macropholis_species_343430	1
Malus_x_platycarpa_species_343465	1
Hyphodiscus_hymeniophilus_species_353542	1
Thereuonema_tuberculata_species_353554	1
Tubosaeta_brunneosetosa_species_353651	1
Melampsora_laricis-populina_species_203908	1
Tyrannus_caudifasciatus_species_204063	1
Scurria_zebrina_species_351204	1
Hydnotrya_cubispora_species_351239	1
Neuroterus_quercusbaccarum_species_351381	1
Telegonus_apastus_species_354786	1
Astraptes_brevicauda_species_354788	1
Astraptes_enotrus_species_354792	1
Telegonus_alector_hopfferi_subspecies_354793	1
Astraptes_talus_species_354796	1
Atarnes_sallei_species_354799	1
Cecropterus_longipennis_species_354804	1
Cecropterus_zarex_species_354805	1
Bungalotis_erythus_species_354809	1
Camptopleura_auxo_species_354820	1
Carystus_phorcus_species_354836	1
Cephise_aelius_species_354846	1
Chiothion_georgina_species_354853	1
Codatractus_alcaeus_species_354867	1
Cudoniella_acicularis_species_354080	1
Eantis_pallida_species_354750	1
Cardamine_resedifolia_species_352370	1
Nasua_narica_species_352831	1
Sclerotinia_nivalis_species_352851	1
Codatractus_imalena_species_354868	1
Jaltomata_sinuosa_species_205521	1
Solanum_piurae_species_205571	1
Hermissenda_crassicornis_species_205593	1
Genetta_maculata_species_205595	1
Heterodermia_albicans_species_205622	1
Pyxine_sorediata_species_205639	1
Forsythia_viridissima_species_205691	1
Forsythia_ovata_species_205694	1
Gloeopeniophorella_convolvens_species_205761	1
Phycis_chesteri_species_348446	1
Xanthoparmelia_tasmanica_species_348530	1
Protaetia_brevitarsis_species_348688	1
Spironucleus_salmonicida_species_348837	1
Drosophila_meridiana_species_348017	1
Drosophila_meridionalis_species_348027	1
Chaoborus_trivitattus_species_204567	1
Fulvetta_ruficapilla_species_204793	1
Scurria_scurra_species_351200	1
Scurria_viridula_species_351203	1
Bhutanitis_pulchristriata_species_349371	1
Megascops_trichopsis_species_349400	1
Citrus_mangshanensis_species_349445	1
Liobagrus_marginatus_species_349546	1
Phycis_phycis_species_349666	1
Lepetodrilus_schrolli_species_205510	1
Leptodactylus_fragilis_species_349990	1
Stereocaulon_alpinum_species_350623	1
Usnea_aurantiacoatra_species_350624	1
Pythium_apiculatum_species_349325	1
Tranzscheliella_williamsii_species_349360	1
Neltuma_pallida_species_204979	1
Dreissena_rostriformis_species_205083	1
Astatotilapia_flaviijosephi_species_205334	1
Cinnamomum_aromaticum_species_119260	1
Tauraco_leucotis_species_119416	1
Sylvicapra_grimmia_species_119562	1
Larus_cachinnans_species_119609	1
Nicotiana_undulata_species_118713	1
Nicotiana_noctiflora_species_118705	1
Sparidentex_hasta_species_119750	1
Chionographis_japonica_species_119999	1
Apus_affinis_species_118181	1
Chordeiles_acutipennis_species_118183	1
Halimeda_opuntia_species_118223	1
Rhododendron_kiyosumense_species_118354	1
Rhododendron_micranthum_species_118363	1
Ophyiulus_pilosus_species_118470	1
Doris_montereyensis_species_1265871	1
Aromia_moschata_species_1265417	1
Guentherus_altivela_species_1263181	1
Lichenothelia_convexa_species_1263500	1
Rhinogobius_similis_species_1263952	1
Nemasoma_varicorne_species_118473	1
Populus_tomentosa_species_118781	1
Rostratula_benghalensis_species_118793	1
Lipotes_vexillifer_species_118797	1
Platanista_gangetica_species_118798	1
Mormoops_blainvillei_species_118852	1
Graphium_basitruncatum_species_118975	1
Polyzonium_germanicum_species_118488	1
Oehlia_diaphana_species_118614	1
Phalangium_opilio_species_118624	1
Ateles_chamek_species_118643	1
Nicotiana_knightiana_species_118699	1
Goniomonas_avonlea_species_1255295	1
Lithobius_mutabilis_species_1255756	1
Mimulus_sookensis_species_1256261	1
Sphaerosporella_brunnea_species_1250544	1
Liebstadia_similis_species_1250587	1
Melanotaenia_kokasensis_species_1250795	1
Melanotaenia_vanheurni_species_1250812	1
Sungouiella_ecuadorensis_species_1253868	1
Lithobius_nodulipes_species_1255757	1
Pichia_phayaonensis_species_1258690	1
Wickerhamomyces_xylosicus_nom._inval._species_1258691	1
Melanotaenia_caerulea_species_120804	1
Nannochloropsis_limnetica_species_120807	1
Rigidonotus_glomeratus_species_120825	1
Pichia_cabralensis_species_1249861	1
Hycleus_phaleratus_species_1248972	1
Ogataea_wickerhamii_species_1249076	1
Hemerocallis_citrina_species_1249515	1
Nannizziopsis_arthrosporioides_species_1254446	1
Melanotaenia_parkinsoni_species_120830	1
Melanotaenia_maccullochi_species_120832	1
Melanotaenia_mubiensis_species_120835	1
Melanotaenia_goldiei_species_120836	1
Melanotaenia_monticola_species_120837	1
Melanotaenia_duboulayi_species_120843	1
Melanotaenia_fluviatilis_species_120844	1
Melanotaenia_eachamensis_species_120845	1
Melanotaenia_catherinae_species_120846	1
Micoletzkya_japonica_species_1250332	1
Aspergillus_fruticulosus_species_1250369	1
Aspergillus_oleicola_species_1250372	1
Melanotaenia_affinis_species_120850	1
Hirtodrosophila_nokogiri_species_1262474	1
Dichaetophora_lindae_species_1262490	1
Hypselothyrea_guttata_species_1262499	1
Theodoxus_fluviatilis_species_120472	1
Cyclina_sinensis_species_120566	1
Mactra_quadrangularis_species_120570	1
Fusarium_phaseoli_species_120645	1
Centruroides_vittatus_species_120091	1
Daphnia_carinata_species_120202	1
Labeotropheus_trewavasae_species_120210	1
Eragrostis_nindensis_species_1262659	1
Peltodoris_atromaculata_species_120394	1
Melanotaenia_nigrans_species_120796	1
Melanotaenia_pygmaea_species_120799	1
Sporothrix_euskadiensis_species_1260070	1
Phytosciara_flavipes_species_1260839	1
Trichosia_splendens_species_1260884	1
Piptocephalis_tieghemiana_species_1286916	1
Forpus_cyanopygius_species_1265754	1
Coemansia_helicoidea_species_1286919	1
Coemansia_biformis_species_1286918	1
Xerocomus_nothofagi_species_1282279	1
Austroboletus_novae-zelandiae_species_1282282	1
Physcia_biziana_species_116812	1
Eudiplozoon_nipponicum_species_116851	1
Asterophora_lycoperdoides_species_117017	1
Asterophora_parasitica_species_117018	1
Clitocybe_nebularis_species_117024	1
Lyophyllum_atratum_species_117065	1
Myochromella_boudieri_species_117066	1
Helenozyma_baotianmanensis_species_1284353	1
Hydrozoanthus_antumbrosus_species_1285665	1
Magnolia_changhungtana_species_116762	1
Dimelaena_oreina_species_116793	1
Mobergia_calculiformis_species_116798	1
Escallonia_herrerae_species_1293975	1
Eurytemora_carolleeae_species_1294199	1
[Candida]_orba_species_115786	1
Cetomimus_sp._NI1144_species_115865	1
Boechera_puberula_species_115924	1
Boechera_retrofracta_species_115934	1
Sargassum_obtusifolium_species_115959	1
Tricholoma_populinum_species_116051	1
Choristocarpus_tenellus_species_116065	1
Aquilegia_kansuensis_species_1291450	1
Helicosporidium_sp._ATCC_50920_species_1291522	1
Phyllosticta_ampelicida_species_115983	1
Bungarus_ceylonicus_species_1296667	1
Globisporangium_paddicum_species_115419	1
Cochliomyia_hominivorax_species_115425	1
Columbina_picui_species_115618	1
Limeum_aethiopicum_species_115627	1
Solanum_appendiculatum_species_115661	1
Ahaetulla_pulverulenta_species_1296312	1
Claviceps_humidiphila_species_1294629	1
Orestias_gloriae_species_1294747	1
Trionymus_perrisii_species_1295211	1
Pyrenochaeta_sp._UM_256_species_1295359	1
Haplographium_delicatum_species_1293533	1
Berghia_stephanieae_species_1287507	1
Suillus_plorans_species_116603	1
Phymanthus_crucifer_species_1291152	1
Aptinothrips_rufus_species_1291243	1
Ichthyaetus_audouinii_species_1288292	1
Symphylella_vulgaris_species_1288507	1
Fusarium_sp._R1_species_1290212	1
Candidozyma_ruelliae_species_1276169	1
Yamadazyma_mexicana_species_1276170	1
Kwoniella_botswanensis_species_1268659	1
Thecaphora_frezii_species_1269715	1
Hycleus_cichorii_species_1270216	1
Halesus_radiatus_species_1271722	1
Origanum_compactum_species_1266558	1
Ophiothrix_spiculata_species_1266684	1
Talaromyces_ruber_species_1266769	1
Sabuloglossum_arenarium_species_1265596	1
Forpus_xanthops_species_1265749	1
Forpus_conspicillatus_species_1265750	1
Nereocystis_luetkeana_species_117523	1
Ceriodaphnia_dubia_species_117530	1
Diatrype_stigma_species_117547	1
Acropora_yongei_species_117778	1
Spizellomyces_sp._'palustris'_species_117820	1
Protopolystoma_xenopodis_species_117903	1
Dendrobium_thyrsiflorum_species_117978	1
Conus_ventricosus_species_117992	1
Rhabdomonas_costata_species_118010	1
Ammodytes_dubius_species_1266862	1
Eulimnadia_texana_species_117534	1
Meira_miltonrushii_species_1280837	1
Brachmia_blandella_species_1280453	1
Hygrophila_difformis_species_1279181	1
Acrossocheilus_wenchowensis_species_1279364	1
Botryosphaeria_agaves_species_1280295	1
Eucalyptus_polybractea_species_1282669	1
Cryptosporidium_sp._chipmunk_genotype_I_species_1280935	1
Alternaria_alternarina_species_1281297	1
Pulchroboletus_neoregius_species_1282274	1
Lithothamnion_corallioides_species_1277934	1
Phymatolithon_calcareum_species_1277942	1
Fistulinella_prunicolor_species_1278218	1
Austroboletus_eburneus_species_1278223	1
Tylopilus_balloui_species_1278228	1
Strobilomyces_echinocephalus_species_1278234	1
Scheffersomyces_cryptocercus_species_1276504	1
Sphagnurus_paluster_species_117069	1
Enteromius_anoplus_species_117133	1
Pinacopodium_congolense_species_117155	1
Grallaria_varia_species_117165	1
Sphacelaria_rigidula_species_117516	1
Metarhizium_pinghaense_species_1278899	1
Cerataphis_brasiliensis_yeast-like_symbiont_species_1202554	1
Heliamphora_pulchella_species_1202731	1
Achlya_hypogyna_species_1202772	1
Cedrela_odorata_species_124947	1
Ramphastos_tucanus_species_125240	1
Polyphagotarsonemus_latus_species_1204166	1
Ochlerotatus_sierrensis_species_1205942	1
[Candida]_taoyuanica_species_1198499	1
[Candida]_hungchunana_species_1198500	1
[Candida]_stauntonica_species_1198501	1
Occidentarius_platypogon_species_1198624	1
Metaphire_vulgaris_species_1196096	1
Peterozyma_toletana_species_1196395	1
Plasmopara_muralis_species_1196443	1
Crematogaster_osakensis_species_1202028	1
[Candida]_takata_species_1198497	1
Doris_verrucosa_species_1200667	1
Stagonosporopsis_chrysanthemi_species_1200837	1
